	doc_name	sentence_id	sentence_rus	sentence_zho	proper_names	proper_zh	wordlist	jieba	pku	stanford
364	v_lyudiakh.xml	505	 Тотчас же мимо наших ворот начиналось « гулянье »: уточками шли одна за другой девицы и бабы , поглядывая на Евсеенка прикрыто , из-под ресниц , и открыто , жадными глазами , а он стоит , оттопырив нижнюю губу , и тоже смотрит на всех выбирающим взглядом темных глаз . 	立刻，大门前就开始“出把戏”。姑娘媳妇们象一群鸭子似的一个接一个走过来，看着叶夫谢延科。有的斜着眼偷偷地瞟他，有的使着贪心的眼色公开地瞧他。而他站在那儿，凸出下嘴唇，睁着黑眼睛，用一种挑选的眼光盯着所有的女人。	Евсеенка	叶夫谢延科	叶夫谢延科_	立刻_，_大_门前_就_开始_“_出_把戏_”_。_姑娘_媳妇_们_象_一群_鸭子_似的_一个_接_一个_走_过来_，_看着_叶夫_谢延科_。_有_的_斜_着眼_偷偷地_瞟_他_，_有_的_使_着_贪心_的_眼色_公开_地_瞧_他_。_而_他_站_在_那儿_，_凸出_下_嘴唇_，_睁_着_黑眼睛_，_用_一种_挑选_的_眼光_盯_着_所有_的_女人_。	立刻_，_大门_前_就_开始_“_出把戏_”_。_姑娘_媳妇_们_象_一_群_鸭子_似的_一个_接_一个_走_过来_，_看_着_叶_夫谢_延科_。_有的_斜_着眼_偷偷_地_瞟_他_，_有的_使_着_贪心_的_眼色_公开_地_瞧_他_。_而_他_站_在_那儿_，_凸出_下_嘴唇_，_睁_着_黑_眼睛_，_用_一_种_挑选_的_眼光_盯_着_所有_的_女人_。	立刻_，_大门_前_就_开始_“_出_把戏_”_。_姑娘_媳妇们_象_一_群_鸭子_似的_一_个_接_一_个_走_过来_，_看着_叶夫谢_延科_。_有的_斜着_眼_偷偷_地_瞟他_，_有的_使_着_贪心_的_眼色_公开_地_瞧_他_。_而_他_站在_那儿_，_凸出_下_嘴唇_，_睁着_黑_眼睛_，_用_一_种_挑选_的_眼光_盯_着_所有_的_女人_。
365	v_lyudiakh.xml	514	 Евсеенко , перекинув гармонию на грудь , играет . 	叶夫谢延科把手风琴扣在胸口，拉奏着，奏出各种曲子。	Евсеенко	叶夫谢延科	叶夫谢延科_	叶夫_谢延科_把_手风琴_扣_在_胸口_，_拉奏_着_，_奏_出_各种_曲子_。	叶夫谢_延科_把_手风琴_扣_在_胸口_，_拉奏_着_，_奏出_各种_曲子_。	叶夫谢_延科_把_手风琴_扣在_胸口_，_拉_奏_着_，_奏出_各_种_曲子_。
366	v_lyudiakh.xml	535	 — Перестаньте ! — боязливо просит Людмила . 	“住手呀！”柳德米拉害怕地央求着。	Людмила	柳德米拉	米拉_	“_住手_呀_！_”_柳德米拉_害怕_地_央求_着_。	“_住手_呀_！_”_柳德米拉_害怕_地_央求_着_。	“_住手_呀_！_”_柳德_米拉_害怕_地_央求_着_。
367	v_lyudiakh.xml	536	 Скосив на нее черные глаза , Кострома рассказывает про охотника Калинина , седенького старичка с хитрыми глазами , человека дурной славы , знакомого всей слободе . 	科斯特罗马转动黑眼珠斜瞟着她，讲猎人卡里宁的故事：那是一个目光狡猾的白发老头，全村都认识他，是出名的坏蛋。	Кострома_Калинина	科斯特罗马_卡里宁	科斯特罗马_里宁_	科斯特_罗马_转动_黑眼珠_斜_瞟_着_她_，_讲_猎人_卡里_宁_的_故事_：_那_是_一个_目光_狡猾_的_白发_老头_，_全村_都_认识_他_，_是_出名_的_坏蛋_。	科斯特罗马_转动_黑_眼珠_斜瞟_着_她_，_讲_猎人_卡里宁_的_故事_：_那_是_一个_目光_狡猾_的_白发_老头_，_全村_都_认识_他_，_是_出名_的_坏蛋_。	科斯特_罗马_转动_黑眼珠_斜瞟_着_她_，_讲_猎人_卡里宁_的_故事_：_那_是_一_个_目光_狡猾_的_白发_老头_，_全_村_都_认识_他_，_是_出名_的_坏蛋_。
368	v_lyudiakh.xml	545	 Подошел сын лавочницы , Валёк , толстый , румяный парень лет двадцати , послушал наш спор и сказал : — Кто из трех до света пролежит на гробу — двугривенный дам и десяток папирос , а кто струсит — уши надеру , сколько хочу , ну ? 	女掌柜的儿子走过来了，他叫瓦廖克，约莫二十岁模样，是一个红脸的胖小伙子。听了争论之后，他说：“你们三个人当中，不管哪个只要能在棺材顶上过一夜，我就给二十戈比和十支烟卷，要是害怕了跑回来，就让我拉耳朵拉个够，好不好？”	Валёк	瓦廖克	戈比_	女_掌柜的_儿子_走_过来_了_，_他_叫_瓦_廖克_，_约莫_二十岁_模样_，_是_一个_红脸_的_胖_小伙子_。_听_了_争论_之后_，_他_说_：_“_你们_三个_人_当中_，_不管_哪个_只要_能_在_棺材_顶上_过_一夜_，_我_就_给_二十_戈比_和_十支_烟卷_，_要是_害怕_了_跑_回来_，_就让_我_拉_耳朵_拉个_够_，_好不好_？_”	女_掌柜_的_儿子_走_过来_了_，_他_叫_瓦廖克_，_约莫_二十_岁_模样_，_是_一个_红脸_的_胖_小伙子_。_听_了_争论_之后_，_他_说_：_“_你们_三_个人_当中_，_不管_哪个_只要_能_在_棺材_顶上_过_一_夜_，_我_就_给_二十_戈比_和_十_支_烟卷_，_要是_害怕_了_跑_回来_，_就_让_我_拉_耳朵_拉_个_够_，_好不_好_？_”	女_掌柜_的_儿子_走_过来_了_，_他_叫_瓦廖克_，_约莫_二十_岁_模样_，_是_一_个_红脸_的_胖小伙子_。_听了_争论_之后_，_他_说_：_“_你们_三_个_人_当中_，_不管_哪个_只要_能_在_棺材_顶上_过_一_夜_，_我_就_给_二十_戈比_和_十_支_烟卷_，_要是_害怕_了_跑_回来_，_就_让_我_拉_耳朵_拉_个_够_，_好不好_？_”
369	v_lyudiakh.xml	549	 — И сказал Вальку : — Дай ему рубль , всё равно не пойдет , форсит только ... 	然后对瓦廖克说：“你就给他一卢布吧，反正他是不会去的，只是吹牛罢了……”	Вальку	瓦廖克		然后_对瓦_廖克说_：_“_你_就_给_他_一_卢布_吧_，_反正_他_是_不会_去_的_，_只是_吹牛_罢了_…_…_”	然后_对_瓦廖克_说_：_“_你_就_给_他_一_卢布_吧_，_反正_他_是_不_会_去_的_，_只是_吹牛_罢了_……_”	然后_对_瓦廖克_说_：_“_你_就_给_他_一_卢布_吧_，_反正_他_是_不_会_去_的_，_只是_吹牛_罢了_……_”
370	v_lyudiakh.xml	575	 Язёв отец — Дрянной Мужик — лениво бьет в сторожевой колокол , каждый раз , когда он дергает веревку , она , задевая за железный лист крыши , жалобно поскрипывает , потом раздается сухой удар маленького колокола , — он звучит кратко , скучно . 	雅兹的父亲（绰号叫做“饭袋”）正在守望楼上懒洋洋地打钟，每拉一下绳子，绳子就磨擦屋顶的铅皮，象哭泣似地轧响，然后，小小的铜钟冷淡地响一下——又短促，又凄凉。	Язёв	雅兹		雅兹_的_父亲_（_绰号_叫做_“_饭袋_”_）_正在_守望_楼上_懒洋洋_地_打钟_，_每拉_一下_绳子_，_绳子_就_磨擦_屋顶_的_铅皮_，_象_哭泣_似地_轧响_，_然后_，_小小的_铜钟_冷淡_地响_一下_—_—_又_短促_，_又_凄凉_。	雅兹_的_父亲_（_绰号_叫做_“_饭袋_”_）_正在_守望_楼上_懒洋洋_地_打钟_，_每_拉_一下_绳子_，_绳子_就_磨擦_屋顶_的_铅皮_，_象_哭泣似地_轧响_，_然后_，_小小_的_铜钟_冷淡_地_响_一下_——_又_短促_，_又_凄凉_。	雅兹_的_父亲_（_绰号_叫做_“_饭袋_”_）_正在_守望_楼上_懒洋洋_地_打钟_，_每_拉_一下_绳子_，_绳子_就_磨擦_屋顶_的_铅皮_，_象_哭泣_似地_轧响_，_然后_，_小小_的_铜钟_冷淡_地响_一下_——_又_短促_，_又_凄凉_。
371	v_lyudiakh.xml	581	 На буграх , в железнодорожном карьере , где берут песок , или где-то в деревне Катызовке верещит , захлебываясь , гармоника , за оградою идет всегда пьяный кузнец Мячов и поет , — я узнаю его по песне : 	铁路采沙场的土山上，或是卡特佐夫卡村那边，手风琴在哽咽。总是醉醺醺的铁匠米亚乔夫，哼着歌儿在墙外走过，我一听歌声就知道是他：	Катызовке_Мячов	卡特佐夫卡_米亚乔夫	夫卡_	铁路_采_沙场_的_土山_上_，_或是_卡特_佐夫_卡村_那边_，_手风琴_在_哽咽_。_总是_醉醺醺_的_铁匠_米亚_乔夫_，_哼_着_歌儿_在_墙外_走过_，_我_一_听_歌声_就_知道_是_他_：	铁路_采_沙场_的_土山_上_，_或是_卡特佐夫卡村_那边_，_手风琴_在_哽咽_。_总是_醉醺醺_的_铁匠米亚乔夫_，_哼_着_歌儿_在_墙外_走过_，_我_一_听_歌声_就_知道_是_他_：	铁路_采_沙场_的_土山_上_，_或是_卡特佐夫卡村_那边_，_手风琴_在_哽咽_。_总是_醉醺醺_的_铁匠_米_亚乔夫_，_哼着_歌儿_在_墙外_走过_，_我_一_听_歌声_就_知道_是_他_：
372	v_lyudiakh.xml	619	 Незаметно , как маленькая звезда на утренней заре , погас брат Коля . 	弟弟科利亚，象一颗小小的晨星悄然消失了。	Коля	科利亚	科利亚_	弟弟_科_利亚_，_象_一颗_小小的_晨星_悄然_消失_了_。	弟弟_科利亚_，_象_一_颗_小小_的_晨星_悄然_消失_了_。	弟弟_科利亚_，_象一_颗_小小_的_晨星_悄然_消失_了_。
373	v_lyudiakh.xml	625	 Вот высунулась из окна волосатая башка лодочника Ферманова , угрюмого пьяницы , он смотрит на солнце крошечными щелками заплывших глаз и хрюкает , точно кабан . 	船夫费尔马诺夫，这个阴郁的醉鬼，从窗口探出乱发蓬蓬的脑袋，睁开浮肿的小眼望着太阳，跟野猪一样哼着鼻子。	Ферманова	费尔马诺夫	费尔马_诺夫_	船夫_费尔马_诺夫_，_这个_阴郁_的_醉鬼_，_从_窗口_探_出_乱发_蓬蓬_的_脑袋_，_睁开_浮肿_的_小眼_望_着_太阳_，_跟_野猪_一样_哼_着_鼻子_。	船夫_费尔马诺夫_，_这个_阴郁_的_醉鬼_，_从_窗口_探出_乱发_蓬蓬_的_脑袋_，_睁开_浮肿_的_小_眼望_着_太阳_，_跟_野猪_一样_哼_着_鼻子_。	船夫_费尔马诺夫_，_这个_阴郁_的_醉鬼_，_从_窗口_探出_乱发_蓬蓬_的_脑袋_，_睁开_浮肿_的_小_眼_望_着_太阳_，_跟_野猪_一_样_哼着_鼻子_。
374	v_lyudiakh.xml	645	 — Не балуй , — сказал Язёв отец , покуривая . 	“别胡闹！”雅兹的父亲一边抽烟，一边说。	Язёв	雅兹		“_别_胡闹_！_”_雅兹_的_父亲_一边_抽烟_，_一边_说_。	“_别_胡闹_！_”_雅兹_的_父亲_一边_抽烟_，_一边_说_。	“_别_胡闹_！_”_雅兹_的_父亲_一边_抽烟_，_一边_说_。
375	v_lyudiakh.xml	650	 Отдавая деньги сторожу , бабушка сказала с укором : — А ты все-таки потревожил Варину - то домовину ... 	外祖母把钱给看墓人的时候，责备地说：“你到底还是惊动了瓦留莎的棺材……”	Варину	瓦留莎		外祖母_把_钱_给_看_墓_人_的_时候_，_责备_地说_：_“_你_到底_还是_惊动_了_瓦_留莎_的_棺材_…_…_”	外_祖母_把_钱_给_看_墓人_的_时候_，_责备_地_说_：_“_你_到底_还是_惊动_了_瓦留莎_的_棺材_……_”	外祖母_把_钱_给_看_墓人_的_时候_，_责备_地_说_：_“_你_到底_还是_惊动_了_瓦留莎_的_棺材_…_…_”
376	v_lyudiakh.xml	661	 Года еще нет , а сгнила Варя - то ! 	一年还不到，瓦里娅就腐烂了。	Варя	瓦里娅		一年_还_不到_，_瓦里_娅_就_腐烂_了_。	一_年_还_不_到_，_瓦里娅_就_腐烂_了_。	一_年_还_不到_，_瓦里娅_就_腐烂_了_。
377	v_lyudiakh.xml	694	 Над его мягкой щетиной черным шатром высоко поднималась сосновая чаща — « Савелова Грива ». 	在这座蓬松如盖的树林上方，耸立着一座蓊郁的松林，那就是“萨韦洛夫岗”。	Савелова	萨韦洛夫	韦洛_	在_这座_蓬松_如盖_的_树林_上方_，_耸立着_一座_蓊郁_的_松林_，_那_就是_“_萨韦_洛夫_岗_”_。	在_这_座_蓬松_如_盖_的_树林_上方_，_耸立_着_一_座_蓊郁_的_松林_，_那_就是_“_萨韦洛夫_岗_”_。	在_这_座_蓬松_如_盖_的_树林_上方_，_耸立_着_一_座_蓊郁_的_松林_，_那_就_是_“_萨韦洛夫岗_”_。
378	v_lyudiakh.xml	695	 Всё это богатство принадлежало графу Шувалову и охранялось плохо , кунавинское мещанство смотрело на него как на свое , собирало валежник , рубило сухостой , не брезгуя при случае и живым деревом . 	这些森林都是舒瓦洛夫伯爵家的产业，可是保护得不好，库纳维诺区的小市民把它当作自己的所有，他们捡枯枝，伐枯树，有机会时，对好树也不放过。	Шувалову	舒瓦洛夫	纳维_	这些_森林_都_是_舒瓦_洛夫_伯爵_家_的_产业_，_可是_保护_得_不好_，_库纳_维诺区_的_小市民_把_它_当作_自己_的_所有_，_他们_捡_枯枝_，_伐_枯树_，_有_机会_时_，_对_好_树_也_不放过_。	这些_森林_都_是_舒瓦洛夫伯_爵家_的_产业_，_可是_保护_得_不_好_，_库纳维诺区_的_小_市民_把_它_当作_自己_的_所有_，_他们_捡_枯枝_，_伐_枯树_，_有_机会_时_，_对_好树_也_不_放过_。	这些_森林_都_是_舒瓦洛夫_伯爵_家_的_产业_，_可是_保护_得不_好_，_库纳维_诺区_的_小_市民_把_它_当作_自己_的_所有_，_他们_捡_枯枝_，_伐_枯树_，_有_机会_时_，_对_好_树_也_不_放过_。
379	v_lyudiakh.xml	706	 Эх , Лексей , не доведется тебе видеть - испытать , что мною испытано ! 	唉，列克谢，我经历过的事，你是见不到的了！	Лексей	列克谢		唉_，_列克谢_，_我_经历_过_的_事_，_你_是_见_不到_的_了_！	唉_，_列_克谢_，_我_经历_过_的_事_，_你_是_见_不_到_的_了_！	唉_，_列克_谢_，_我_经历_过_的_事_，_你_是_见_不到_的_了_！
380	v_lyudiakh.xml	707	 На Оке леса — от Касимова до Мурома , али — за Волгой лес , до Урала идет , да ! Всё это безмерно и пречудесно ... 	奥卡河上的大森林，从卡西莫夫一直延伸到穆罗姆，另一头越过伏尔加河一直延到乌拉尔，大极了，真是无边无际……”	Касимова	奥卡_卡西莫夫_穆罗姆	伏尔加河_乌拉尔_	奥卡河_上_的_大_森林_，_从_卡西莫夫_一直_延伸_到_穆罗姆_，_另一头_越过_伏尔加河_一直_延到_乌拉尔_，_大_极了_，_真是_无边无际_…_…_”	奥卡河_上_的_大_森林_，_从_卡西莫夫_一直_延伸_到_穆罗姆_，_另_一头_越过_伏尔加河_一直_延到_乌拉尔_，_大_极了_，_真是_无边无际_……_”	奥卡河_上_的_大_森林_，_从_卡西莫夫_一直_延伸_到_穆罗姆_，_另_一_头_越过_伏尔加河_一直_延到_乌拉尔_，_大_极_了_，_真是_无边无际_…_…_”
381	v_lyudiakh.xml	709	 — Вели мы из Саратова расшиву с маслом к Макарию на ярмарку , и был у нас приказчик Кирилло , из Пуреха , а водоливом — татарин касимовский , Асаф , что ли ... 	“我们撑一条运油的大帆船，从萨拉托夫开到马卡里去赶集，管事的叫基里洛，是普列赫人；船工长是卡西莫夫的鞑靼人，好象叫阿萨夫……	Саратова_Макарию_Кирилло_Пуреха_Асаф	萨拉托夫_马卡里_普列赫_卡西莫夫	萨拉托夫_卡西莫夫_阿萨夫_	“_我们_撑_一条_运油_的_大_帆船_，_从_萨拉托夫_开到_马_卡里_去_赶集_，_管事_的_叫_基里_洛_，_是_普列_赫人_；_船工_长是_卡西莫夫_的_鞑靼人_，_好象_叫_阿萨_夫_…_…	“_我们_撑_一_条_运油_的_大帆船_，_从_萨拉托夫_开到_马卡里去_赶集_，_管事_的_叫_基里洛_，_是_普列赫人_；_船_工长_是_卡西莫夫_的_鞑靼人_，_好象_叫_阿萨夫_……	“_我们_撑_一_条_运油_的_大帆船_，_从_萨拉托夫_开到_马_卡里_去_赶集_，_管事_的_叫_基里洛_，_是_普列_赫人_；_船_工长_是_卡西莫夫_的_鞑靼人_，_好象_叫_阿萨夫_…_…
382	v_lyudiakh.xml	710	 Дошли до Жигуля , а хватил ветер верховой в глаза нам — выбились из силушки , встали на мертвую , закачались , — сошли на берег кашу варить . 	船开到日古利，上游的风迎面吹来，气力使尽了，我们就下了锚，晃动起来了。我们上岸烧饭吃。	Жигуля	日古利	日古利_	船开_到_日_古利_，_上游_的_风_迎面_吹_来_，_气力_使_尽_了_，_我们_就_下_了_锚_，_晃动起来_了_。_我们_上岸_烧饭_吃_。	船开_到_日古利_，_上游_的_风_迎面_吹_来_，_气力_使_尽_了_，_我们_就_下_了_锚_，_晃动_起来_了_。_我们_上岸_烧_饭_吃_。	船_开到_日古利_，_上游_的_风_迎面_吹来_，_气力_使尽_了_，_我们_就_下了锚_，_晃动_起来_了_。_我们_上岸_烧饭_吃_。
383	v_lyudiakh.xml	714	 Под вечер Кирилло наш — суровый был мужик и в летах — встал на ноги , шапку снял да и говорит : « Ну , ребята , я вам боле не начальник , не слуга , идите — сами , а я в леса отойду ! 	到了傍晚时候，我们那个基里洛（这个人很厉害，已经上了年纪）站起来，脱掉帽子，说道：‘嗨，小伙子们，我不再当你们的头儿了，也不当你们的仆人啦。你们各自听便吧，我要到森林里去了！’	Кирилло	基里洛	基里_	到_了_傍晚时候_，_我们_那个_基里_洛_（_这个_人_很_厉害_，_已经_上_了_年纪_）_站_起来_，_脱掉_帽子_，_说道_：_‘_嗨_，_小伙子_们_，_我_不再_当_你们_的_头儿_了_，_也_不当_你们_的_仆人_啦_。_你们_各自_听_便_吧_，_我要_到_森林_里_去_了_！_’	到_了_傍晚_时候_，_我们_那个_基里洛_（_这个_人_很_厉害_，_已经_上_了_年纪_）_站_起来_，_脱掉_帽子_，_说道_：_‘_嗨_，_小伙子们_，_我_不_再_当_你们_的_头儿_了_，_也_不当_你们_的_仆人_啦_。_你们_各自_听便_吧_，_我_要_到_森林_里_去_了_！_’	到了_傍晚_时候_，_我们_那个_基里洛_（_这个_人_很_厉害_，_已经_上了年纪_）_站_起来_，_脱掉_帽子_，_说道_：_‘_嗨_，_小伙子们_，_我_不_再_当_你们_的_头儿_了_，_也_不当_你们_的_仆人_啦_。_你们_各自_听便_吧_，_我_要_到_森林_里_去_了_！_’
384	v_lyudiakh.xml	759	 — Поп говорил , что божья матерь родилась от Иоакима и Анны . 	“神父说，圣母是亚基姆和安娜生的。”	Иоакима_Анны	亚基姆_安娜	亚基姆_	“_神父_说_，_圣母_是_亚_基姆_和_安娜_生_的_。_”	“_神父_说_，_圣母_是_亚基姆_和_安娜_生_的_。_”	“_神父_说_，_圣母_是_亚_基姆_和_安娜_生_的_。_”
385	v_lyudiakh.xml	760	 — Марья Якимовна , значит ? 	“那么，她叫马利亚·亚基莫芙娜吗？”	Марья_Якимовна	马利亚_亚基莫芙娜	利亚_	“_那么_，_她_叫_马利亚_·_亚基_莫芙娜_吗_？_”	“_那么_，_她_叫_马利亚·亚基_莫芙娜_吗_？_”	“_那么_，_她_叫_马利亚·亚基莫芙娜_吗_？_”
386	v_lyudiakh.xml	796	 Незадолго перед этим Валёк отравил мою собаку , мне очень захотелось приманить эту , новую . Я выбежал на тропу , собака странно изогнулась , не ворочая шеей , взглянула на меня зеленым взглядом голодных глаз и прыгнула в лес , поджав хвост . 	我的那条狗，不久以前被瓦廖克毒死了，我很想把这条新狗弄到手，我跑到小路上去。狗脖子低着不动，奇怪地弓起身子，把饥饿的绿眼睛向我瞟了一眼，夹着尾巴逃进森林里去了。	Валёк	瓦廖克		我_的_那条_狗_，_不久_以前_被_瓦_廖克_毒死_了_，_我_很_想_把_这条_新_狗_弄到手_，_我_跑_到_小路_上去_。_狗_脖子_低着_不动_，_奇怪_地_弓起_身子_，_把_饥饿_的_绿_眼睛_向_我_瞟_了_一眼_，_夹着尾巴_逃进_森林_里_去_了_。	我_的_那_条_狗_，_不久_以前_被_瓦廖克_毒死_了_，_我_很_想_把_这_条_新_狗_弄_到手_，_我_跑到_小路_上去_。_狗_脖子_低_着_不_动_，_奇怪_地_弓_起_身子_，_把_饥饿_的_绿_眼睛_向_我_瞟_了_一眼_，_夹_着_尾巴_逃进_森林_里_去_了_。	我的_那_条_狗_，_不久_以前_被_瓦廖克_毒死_了_，_我_很_想_把_这_条_新_狗_弄到手_，_我_跑到_小路_上去_。_狗_脖子_低_着_不动_，_奇怪_地_弓起_身子_，_把_饥饿_的_绿眼睛_向_我_瞟_了_一_眼_，_夹_着_尾巴_逃进_森林_里_去_了_。
387	v_lyudiakh.xml	817	 Я очень окреп за лето и одичал в лесу , утратив интерес к жизни сверстников , к Людмиле , — она казалась мне скучно - умной ... 	这一个夏天我老在森林里活动，身子变得强壮，性子也变野了，对年纪相仿的同伴们的生活和柳德米拉，都失掉了兴趣，在我看来，她只是一个没有趣味的聪明人……	Людмиле	柳德米拉	米拉_	这_一个_夏天_我_老_在_森林_里_活动_，_身子_变得_强壮_，_性子_也_变野_了_，_对_年纪_相仿_的_同伴_们_的_生活_和_柳德米拉_，_都_失掉_了_兴趣_，_在我看来_，_她_只是_一个_没有_趣味_的_聪明人_…_…	这_一个_夏天_我_老_在_森林_里_活动_，_身子_变得_强壮_，_性子_也_变野_了_，_对_年纪_相仿_的_同伴们_的_生活_和_柳德米拉_，_都_失掉_了_兴趣_，_在_我_看来_，_她_只是_一个_没有_趣味_的_聪明人_……	这_一_个_夏天_我_老_在_森林_里_活动_，_身子_变得_强壮_，_性子_也_变野_了_，_对_年纪_相仿_的_同伴们_的_生活_和_柳德_米拉_，_都_失掉_了_兴趣_，_在_我_看来_，_她_只是_一_个_没有_趣味_的_聪明人_…_…
388	v_lyudiakh.xml	820	 — К сестре твоей Матрене , к сыну ее ... 	“你妹子马特廖娜那儿，她儿子的家里……”	Матрене	马特廖娜	马特廖娜_	“_你_妹子_马特_廖娜_那儿_，_她_儿子_的_家里_…_…_”	“_你_妹子_马特廖娜_那儿_，_她_儿子_的_家里_……_”	“_你_妹子_马特_廖娜_那儿_，_她_儿子_的_家_里_……_”
389	v_lyudiakh.xml	847	 Хозяина моего я знаю , он бывал в гостях у матери моей вместе с братом своим , который смешно пищал : — Андрей - папа́ , Андрей - папа́ . 	这家的主人我是认识的，他跟他兄弟两人，从前常到我母亲那里做客。那位兄弟，嗓子细得非常可笑，老叫着：“安德烈爸爸，安德烈爸爸。”	Андрей_Андрей	安德烈_安德烈	安德烈_	这家_的_主人_我_是_认识_的_，_他_跟_他_兄弟两人_，_从前_常到_我_母亲_那里_做客_。_那位_兄弟_，_嗓子_细得_非常_可笑_，_老叫_着_：_“_安德烈_爸爸_，_安德烈_爸爸_。_”	这家_的_主人_我_是_认识_的_，_他_跟_他_兄弟_两_人_，_从_前常_到_我_母亲_那里_做客_。_那位_兄弟_，_嗓子_细_得_非常_可笑_，_老_叫_着_：_“_安德烈_爸爸_，_安德烈_爸爸_。_”	这_家_的_主人_我_是_认识_的_，_他_跟_他_兄弟_两_人_，_从前_常_到_我_母亲_那里_做客_。_那_位_兄弟_，_嗓子_细_得_非常_可笑_，_老_叫着_：_“_安德烈_爸爸_，_安德烈_爸爸_。_”
390	v_lyudiakh.xml	848	 Они оба такие же , как были : старший , горбоносый , с длинными волосами , приятен и , кажется , добрый , младший , Виктор , остался с тем же лошадиным лицом и в таких же веснушках . 	他们还是以前的老样子，哥哥长着钩鼻子，长头发，神气和善，令人见了愉快。兄弟维克托依旧是那张马脸，长满雀斑。	Виктор	维克托	维克托_	他们_还是_以前_的_老_样子_，_哥哥_长着_钩_鼻子_，_长_头发_，_神气_和善_，_令人_见_了_愉快_。_兄弟_维克托_依旧_是_那_张马脸_，_长满_雀斑_。	他们_还是_以前_的_老样子_，_哥哥_长_着_钩_鼻子_，_长_头发_，_神气_和善_，_令_人_见_了_愉快_。_兄弟_维克托_依旧_是_那_张_马脸_，_长满_雀斑_。	他们_还是_以前_的_老_样子_，_哥哥_长着_钩_鼻子_，_长_头发_，_神气_和善_，_令_人_见_了_愉快_。_兄弟_维克托_依旧_是_那张_马脸_，_长满_雀斑_。
391	v_lyudiakh.xml	885	 — Да не шляйтесь вы тут ! — кричал Виктор . 	“你们别老在这儿逛来逛去呀！”维克托嚷了。	Виктор	维克托	维克托_	“_你们_别老_在_这儿_逛来逛去_呀_！_”_维克托_嚷_了_。	“_你们_别_老_在_这儿_逛_来_逛_去_呀_！_”_维克_托嚷_了_。	“_你们_别_老_在_这儿_逛来逛去_呀_！_”_维克托嚷_了_。
392	v_lyudiakh.xml	906	 Или : — Ты , Вася , женат , можно и не петь о девицах , к чему это ? 	或是说：“瓦夏，你已经娶了老婆，用不着再唱姑娘、姑娘的，这是干什么呀？	Вася	瓦夏		或是_说_：_“_瓦夏_，_你_已经_娶_了_老婆_，_用不着_再_唱_姑娘_、_姑娘_的_，_这是_干什么_呀_？	或是_说_：_“_瓦夏_，_你_已经_娶_了_老婆_，_用_不_着_再_唱_姑娘_、_姑娘_的_，_这是_干什么_呀_？	或是_说_：_“_瓦夏_，_你_已经_娶_了_老婆_，_用不着_再唱_姑娘_、_姑娘_的_，_这_是_干_什么_呀_？
393	v_lyudiakh.xml	921	 И открой глаза сыну моему , — на нее открой и на Викторушку ! 	还有我的儿子，请您把他的眼睛打开来，看看她，看看维克托鲁什卡！	Викторушку	维克托鲁什卡	维克托_	还有_我_的_儿子_，_请_您_把_他_的_眼睛_打开_来_，_看看_她_，_看看_维克托_鲁什_卡_！	还有_我_的_儿子_，_请_您_把_他_的_眼睛_打开_来_，_看看_她_，_看看_维克托鲁什卡_！	还有_我_的_儿子_，_请_您_把_他_的_眼睛_打开_来_，_看看_她_，_看看_维克托鲁什卡_！
394	v_lyudiakh.xml	922	 Господи , помоги Викторушке , подай ему милостей твоих ... 	上帝，您保佑维克托鲁什卡，把您的恩惠赐给他……”	Викторушке	维克托鲁什卡	维克托_	上帝_，_您_保佑_维克托_鲁什_卡_，_把_您_的_恩惠_赐给_他_…_…_”	上帝_，_您_保佑_维克托鲁什卡_，_把_您_的_恩惠赐_给_他_……_”	上帝_，_您_保佑_维克托鲁什卡_，_把_您_的_恩惠_赐给_他_…_…_”
395	v_lyudiakh.xml	951	 Мать выла плачевно : — Бог тебя прости , Василий , только — помяни мое слово — испортишь ты мальчишку ! 	他母亲抽抽噎噎地说：“瓦西里，求上帝饶恕你，可是你好好记着我的话，——你会把孩子惯坏的！”	Василий	瓦西里	瓦西里_	他_母亲_抽抽噎噎_地说_：_“_瓦西里_，_求_上帝_饶恕_你_，_可是_你_好好_记着_我_的话_，_—_—_你_会_把_孩子_惯坏_的_！_”	他_母亲_抽抽噎噎_地_说_：_“_瓦西里_，_求_上帝_饶恕_你_，_可是_你_好好_记_着_我_的话_，_——_你_会_把_孩子_惯_坏_的_！_”	他_母亲_抽抽_噎噎_地_说_：_“_瓦西里_，_求_上帝_饶恕_你_，_可是_你_好好_记着_我_的话_，_——_你_会_把_孩子_惯坏_的_！_”
396	v_lyudiakh.xml	1018	 — Господи ... Илья пророк ... Великомученица Варвара ... сохрани нечаянныя смерти .. 	“主啊……伊利亚先知啊……女殉教者瓦尔瓦拉……保佑我，不要让我暴死……”	Илья_Варвара	伊利亚_瓦尔瓦拉	瓦尔瓦拉_	“_主_啊_…_…_伊利亚_先知_啊_…_…_女_殉教者_瓦尔瓦_拉_…_…_保佑_我_，_不要_让_我_暴死_…_…_”	“_主_啊_……_伊利亚先知_啊_……_女_殉教者_瓦尔瓦拉_……_保佑_我_，_不要_让_我_暴死_……_”	“_主啊_…_…_伊利亚_先知_啊_…_…_女_殉教者_瓦尔瓦拉_…_…_保佑_我_，_不要_让_我_暴死_…_…_”
